"filename", "language", "JSON with Comments", "Markdown", "JavaScript", "JSON", "Vue", "HTML", "Properties", "PHP", "XML", "SCSS", "CSS", "comment", "blank", "total"
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_particles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_pie-chart.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_pricing-table.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 1, 53
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_process-step.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 26
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_progress-bar.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_reviews.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_rotate-box.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_services.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_sliding-box.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 79
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_social-icons.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 27
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_subscribe.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 35
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_tab.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 0, 0, 1, 169
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_team.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\elements\_testimonials.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 58
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\footer\_footer.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 38
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\header\_header.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2045, 0, 15, 8, 2068
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\layouts\_grid.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 348, 0, 0, 0, 348
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\layouts\_sidebar.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\portfolio\_portfolio.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 0, 0, 2, 234
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\shop\_shop.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 124
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\theme-responsive\titlebar\_page-titles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 39
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\titlebar\_page-titles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 7, 5, 152
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\vendors\vendors.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\vendors\vendors\_atropos.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 6, 2, 94
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\vendors\vendors\_bootstrap.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11139, 0, 33, 898, 12070
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\vendors\vendors\_interactive-portfolio.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 4, 13, 99
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\vendors\vendors\_justified-gallery.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 7, 1, 111
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\vendors\vendors\_mCustomScrollbar.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 812, 0, 105, 338, 1255
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\vendors\vendors\_magnific-popup.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 7, 5, 82
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\vendors\vendors\_splitting.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 24, 15, 74
"d:\Jpeniel\jeunes_jpeniel_events\src\assets\sass\vendors\vendors\_swiper-bundle.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 660, 0, 69, 1, 730
"d:\Jpeniel\jeunes_jpeniel_events\src\components\admin\AdminSidebar.vue", "Vue", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 462, 1, 519
"d:\Jpeniel\jeunes_jpeniel_events\src\components\builders\QuestionBuilder copy.vue", "Vue", 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 12, 11, 110
"d:\Jpeniel\jeunes_jpeniel_events\src\components\builders\QuestionBuilder.vue", "Vue", 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 69, 28, 227
"d:\Jpeniel\jeunes_jpeniel_events\src\components\builders\QuestionField.vue", "Vue", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 3, 6, 31
"d:\Jpeniel\jeunes_jpeniel_events\src\components\events\CreateEventForm.vue", "Vue", 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 51, 21, 245
"d:\Jpeniel\jeunes_jpeniel_events\src\components\events\EventListing.vue", "Vue", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 8, 8, 70
"d:\Jpeniel\jeunes_jpeniel_events\src\components\events\EventListings.vue", "Vue", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 2, 7, 49
"d:\Jpeniel\jeunes_jpeniel_events\src\components\events\EventSchedule.vue", "Vue", 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 7, 13, 129
"d:\Jpeniel\jeunes_jpeniel_events\src\components\events\Questionnaire.vue", "Vue", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 6, 34
"d:\Jpeniel\jeunes_jpeniel_events\src\components\events\QuestionnaireForm.vue", "Vue", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 65
"d:\Jpeniel\jeunes_jpeniel_events\src\components\layout\Footer.vue", "Vue", 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 9, 2, 121
"d:\Jpeniel\jeunes_jpeniel_events\src\components\layout\Gallery.vue", "Vue", 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 18, 1, 198
"d:\Jpeniel\jeunes_jpeniel_events\src\components\layout\Header.vue", "Vue", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 1, 11
"d:\Jpeniel\jeunes_jpeniel_events\src\components\layout\Hero.vue", "Vue", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 9, 10, 72
"d:\Jpeniel\jeunes_jpeniel_events\src\components\layout\HomeAbout.vue", "Vue", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 11, 4, 114
"d:\Jpeniel\jeunes_jpeniel_events\src\components\layout\PageTitle.vue", "Vue", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 5, 2, 35
"d:\Jpeniel\jeunes_jpeniel_events\src\components\navigation\BeforeNavbar.vue", "Vue", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 1, 18
"d:\Jpeniel\jeunes_jpeniel_events\src\components\navigation\Navbar.vue", "Vue", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 33, 5, 93
"d:\Jpeniel\jeunes_jpeniel_events\src\components\partials\Progressbar.vue", "Vue", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 42, 2, 56
"d:\Jpeniel\jeunes_jpeniel_events\src\components\partials\ShapeDivider1.vue", "Vue", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 2, 11
"d:\Jpeniel\jeunes_jpeniel_events\src\components\utlis\FormattedDate.vue", "Vue", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 2, 3, 26
"d:\Jpeniel\jeunes_jpeniel_events\src\components\utlis\FormattedTime.vue", "Vue", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 7, 3, 32
"d:\Jpeniel\jeunes_jpeniel_events\src\main.js", "JavaScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 28
"d:\Jpeniel\jeunes_jpeniel_events\src\router\index.js", "JavaScript", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 81
"d:\Jpeniel\jeunes_jpeniel_events\src\stores\auth.js", "JavaScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 122, 20, 224
"d:\Jpeniel\jeunes_jpeniel_events\src\stores\eventQuestionnaire.js", "JavaScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 38
"d:\Jpeniel\jeunes_jpeniel_events\src\stores\questionnaire.js", "JavaScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 26
"d:\Jpeniel\jeunes_jpeniel_events\src\views\EventsView.vue", "Vue", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"d:\Jpeniel\jeunes_jpeniel_events\src\views\HomeView.vue", "Vue", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 2, 4, 18
"d:\Jpeniel\jeunes_jpeniel_events\src\views\Profile.vue", "Vue", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 6, 9, 108
"d:\Jpeniel\jeunes_jpeniel_events\src\views\QuestionnaireView.vue", "Vue", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 1, 7, 29
"d:\Jpeniel\jeunes_jpeniel_events\src\views\ShowQuestionnaire.vue", "Vue", 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 37, 11, 157
"d:\Jpeniel\jeunes_jpeniel_events\src\views\SingleEventView.vue", "Vue", 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 17, 17, 156
"d:\Jpeniel\jeunes_jpeniel_events\src\views\admin\AdminDashboard.vue", "Vue", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
"d:\Jpeniel\jeunes_jpeniel_events\src\views\admin\AdminDashboardHome.vue", "Vue", 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 2, 1, 43
"d:\Jpeniel\jeunes_jpeniel_events\src\views\admin\CreateEventView.vue", "Vue", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"d:\Jpeniel\jeunes_jpeniel_events\src\views\admin\CreateQuestionnaire.vue", "Vue", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 6, 3, 32
"d:\Jpeniel\jeunes_jpeniel_events\src\views\admin\EditEvent.vue", "Vue", 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 289, 38, 562
"d:\Jpeniel\jeunes_jpeniel_events\src\views\authentication\Login.vue", "Vue", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 16, 8, 81
"d:\Jpeniel\jeunes_jpeniel_events\src\views\authentication\Register.vue", "Vue", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 18, 6, 119
"d:\Jpeniel\jeunes_jpeniel_events\vite.config.js", "JavaScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 17
"Total", "-", 8, 22, 79292, 1175, 2158, 4173, 3, 447, 7335, 52776, 88783, 14457, 29464, 280093
